512, 32062
512, 31654
512, 30600
512, 39746
512, 37570
512, 30838
512, 31756
512, 35292
512, 31756
512, 31314
512, 31654
512, 31382
512, 31960
512, 32096
512, 31518
512, 31586
512, 31484
512, 31790
512, 32300
512, 30906
512, 31586
512, 31620
512, 31076
512, 30872
512, 31314
512, 31416
512, 31178
512, 31280
512, 31144
512, 31620
512, 35190
512, 30498
512, 32708
512, 32640
512, 30328
512, 32368
512, 31722
512, 31212
512, 31654
512, 30532
512, 32300
512, 31620
512, 35904
512, 31756
512, 33048
512, 32436
512, 31246
512, 35292
512, 33660
512, 38454
512, 32096
512, 30940
512, 31552
512, 33082
512, 30974
512, 31518
512, 31076
512, 30872
512, 31008
512, 31178
512, 30464
512, 30498
512, 30362
512, 31484
512, 30838
512, 30702
512, 39882
512, 42228
512, 30600
512, 30430
512, 31348
512, 31042
512, 30906
512, 30634
512, 31314
512, 31348
512, 37196
512, 38182
512, 31586
512, 30838
512, 31586
512, 31518
512, 30838
512, 31212
512, 31212
512, 34102
512, 43350
512, 31042
512, 31348
512, 31382
512, 32096
512, 30736
512, 30940
512, 31280
512, 30668
512, 33082
512, 31484
512, 30940
512, 33422
512, 36686
512, 31688
512, 31144
512, 31450
512, 31416
512, 31892
512, 31858
512, 32334
512, 31008
512, 31008
512, 32096
512, 31484
512, 31144
512, 78302
512, 31416
512, 31790
512, 31688
512, 31926
512, 31314
512, 30974
512, 33048
512, 31382
512, 31586
512, 41310
512, 31416
512, 30600
512, 30838
512, 30600
512, 31450
512, 30464
512, 32062
512, 31926
512, 32572
512, 31586
512, 31416
512, 36006
512, 31110
512, 31620
512, 33592
512, 30906
512, 31076
512, 31858
512, 31994
512, 33524
512, 30702
512, 31586
512, 31178
512, 35972
512, 31382
512, 30974
512, 31076
512, 31518
2048, 146200
2048, 126004
2048, 126174
2048, 124848
2048, 122774
2048, 123250
2048, 122842
2048, 123760
2048, 121720
2048, 122570
2048, 121516
2048, 121890
2048, 121210
2048, 124984
2048, 120122
2048, 122808
2048, 122094
2048, 137530
2048, 121040
2048, 120530
2048, 122026
2048, 121584
2048, 120632
2048, 120496
2048, 120564
2048, 120360
2048, 120768
2048, 122298
2048, 121380
2048, 121040
2048, 147016
2048, 120904
2048, 121006
2048, 121108
2048, 122264
2048, 121482
2048, 121414
2048, 121550
2048, 120462
2048, 121652
2048, 121414
2048, 120972
2048, 120530
2048, 120836
2048, 120972
2048, 122026
2048, 105876
2048, 123318
2048, 134096
2048, 138856
2048, 121788
2048, 122672
2048, 123012
2048, 120734
2048, 123964
2048, 150654
2048, 123352
2048, 121244
2048, 124440
2048, 121618
2048, 123216
2048, 151164
2048, 122638
2048, 121448
2048, 121550
2048, 120768
2048, 120836
2048, 120632
2048, 120768
2048, 121210
2048, 121108
2048, 124814
2048, 122774
2048, 121618
2048, 151198
2048, 119578
2048, 119442
2048, 119204
2048, 119000
2048, 119306
2048, 119340
2048, 120904
2048, 119340
2048, 121618
2048, 119884
2048, 119510
2048, 119136
2048, 119782
2048, 123114
2048, 120700
2048, 120734
2048, 119884
2048, 120088
2048, 119000
2048, 119374
2048, 119442
2048, 128860
2048, 120020
2048, 119340
2048, 119510
2048, 119884
2048, 133416
2048, 119578
2048, 118830
2048, 120462
2048, 120428
2048, 119136
2048, 313174
2048, 120360
2048, 181186
2048, 120088
2048, 122332
2048, 121754
2048, 183124
2048, 132974
2048, 121040
2048, 119544
2048, 120292
2048, 156298
2048, 148648
2048, 120938
2048, 121074
2048, 165376
2048, 120156
2048, 119340
2048, 123148
2048, 183668
2048, 119578
2048, 120156
2048, 124950
2048, 120496
2048, 122910
2048, 162962
2048, 125630
2048, 123556
2048, 182002
2048, 121108
2048, 119578
2048, 119544
2048, 119306
2048, 118932
2048, 131716
2048, 119816
2048, 129778
2048, 122264
2048, 119102
2048, 119782
2048, 209474
2048, 119374
2048, 119714
2048, 119748
8192, 481202
8192, 472600
8192, 549508
8192, 467296
8192, 468690
8192, 533188
8192, 533596
8192, 726512
8192, 469642
8192, 466956
8192, 467024
8192, 481066
8192, 511700
8192, 498270
8192, 467738
8192, 706588
8192, 472804
8192, 726648
8192, 540906
8192, 466752
8192, 484908
8192, 475388
8192, 475762
8192, 485180
8192, 473076
8192, 491844
8192, 474708
8192, 518058
8192, 489498
8192, 474028
8192, 487866
8192, 474164
8192, 476000
8192, 485622
8192, 484058
8192, 476510
8192, 478516
8192, 474776
8192, 475830
8192, 565828
8192, 473552
8192, 471988
8192, 490212
8192, 479298
8192, 495210
8192, 478686
8192, 477564
8192, 473178
8192, 513570
8192, 473280
8192, 475048
8192, 474096
8192, 475184
8192, 472192
8192, 479264
8192, 489294
8192, 474368
8192, 481474
8192, 473008
8192, 472702
8192, 473042
8192, 501942
8192, 474810
8192, 481134
8192, 500514
8192, 489192
8192, 471818
8192, 491912
8192, 489668
8192, 476680
8192, 475184
8192, 496604
8192, 490178
8192, 516562
8192, 748306
8192, 475728
8192, 477326
8192, 472804
8192, 473042
8192, 493680
8192, 472226
8192, 565046
8192, 475830
8192, 633556
8192, 472430
8192, 490348
8192, 494938
8192, 472770
8192, 471580
8192, 469302
8192, 471274
8192, 470900
8192, 468486
8192, 470662
8192, 504730
8192, 479162
8192, 470560
8192, 478142
8192, 473416
8192, 528870
8192, 472430
8192, 475830
8192, 513502
8192, 473654
8192, 526048
8192, 484058
8192, 475490
8192, 475558
8192, 476272
8192, 471682
8192, 502282
8192, 473654
8192, 472872
8192, 476952
8192, 494360
8192, 543660
8192, 475490
8192, 4006968
8192, 476034
8192, 473518
8192, 472056
8192, 486608
8192, 485656
8192, 476884
8192, 473212
8192, 480420
8192, 476272
8192, 472668
8192, 475728
8192, 473042
8192, 504560
8192, 476510
8192, 480352
8192, 476476
8192, 472838
8192, 473008
8192, 471274
8192, 477394
8192, 472294
8192, 477428
8192, 477122
8192, 470832
8192, 493102
8192, 500616
8192, 618494
8192, 472158
8192, 472192
8192, 474130
8192, 472362
8192, 474504
8192, 472124
32768, 1773712
32768, 1787312
32768, 1867212
32768, 2782968
32768, 2106946
32768, 2228700
32768, 1834742
32768, 1818626
32768, 1832974
32768, 1788876
32768, 1809854
32768, 1859052
32768, 2269976
32768, 1896146
32768, 4466784
32768, 1810194
32768, 1803836
32768, 1842834
32768, 1802714
32768, 1824406
32768, 1798770
32768, 1829710
32768, 1791766
32768, 1794996
32768, 1832600
32768, 1798328
32768, 1801082
32768, 1941196
32768, 1789590
32768, 1832294
32768, 1846710
32768, 1808800
32768, 1862010
32768, 1799382
32768, 1817980
32768, 2047922
32768, 1812778
32768, 1836170
32768, 1875474
32768, 1829438
32768, 1800844
32768, 1790644
32768, 2316692
32768, 1843956
32768, 1854836
32768, 1794758
32768, 1446768
32768, 1819238
32768, 1801354
32768, 1843718
32768, 1850824
32768, 1805400
32768, 1791324
32768, 1797818
32768, 1834674
32768, 1787822
32768, 1796356
32768, 1481176
32768, 1849940
32768, 1864322
32768, 1797716
32768, 1831852
32768, 1770822
32768, 1836272
32768, 1793466
32768, 1798736
32768, 1892202
32768, 1800436
32768, 1861398
32768, 1442110
32768, 1859970
32768, 1857964
32768, 2047208
32768, 1847968
32768, 2018478
32768, 1824508
32768, 1827160
32768, 1856842
32768, 2216426
32768, 1794452
32768, 1791834
32768, 1839400
32768, 1809582
32768, 1829438
32768, 1787924
32768, 1856910
32768, 1795404
32768, 1798600
32768, 1798634
32768, 1826990
32768, 1947996
32768, 2508962
32768, 2266372
32768, 1822502
32768, 1829370
32768, 1854054
32768, 1814784
32768, 1790100
32768, 1881866
32768, 1812200
32768, 1850654
32768, 2340322
32768, 1797138
32768, 1844092
32768, 1834810
32768, 1854088
32768, 1816008
32768, 1894684
32768, 1833756
32768, 1804176
32768, 1857862
32768, 1801320
32768, 1824678
32768, 1870714
32768, 1843514
32768, 1804142
32768, 1799144
32768, 1824848
32768, 1923278
32768, 1848240
32768, 1819000
32768, 1859596
32768, 1793160
32768, 1825698
32768, 1837224
32768, 1793908
32768, 1845418
32768, 1842528
32768, 1445102
32768, 1954660
32768, 1855992
32768, 1846064
32768, 1819816
32768, 2253962
32768, 1803666
32768, 1816246
32768, 1819578
32768, 2051764
32768, 1799586
32768, 2316114
32768, 1988524
32768, 1840556
32768, 1845928
32768, 1813560
32768, 1789318
32768, 1800096
32768, 1784082
32768, 1789046
32768, 1783674
32768, 1689290
32768, 1416406
120000, 6265996
120000, 4915720
120000, 5565732
120000, 6383670
120000, 5488076
120000, 6350282
120000, 6398120
120000, 5019726
120000, 6591478
120000, 6421546
120000, 6472104
120000, 6883708
120000, 6368642
120000, 6388702
120000, 6517800
120000, 6373980
120000, 6440008
120000, 6552276
120000, 6824718
120000, 6353104
120000, 5217980
120000, 5203088
120000, 5632168
120000, 6426136
120000, 6467718
120000, 7499516
120000, 6379114
120000, 6893466
120000, 6395570
