512, 228548
512, 78676
512, 254864
512, 91868
512, 97070
512, 91936
512, 78642
512, 91460
512, 91188
512, 91256
512, 91426
512, 90712
512, 90916
512, 91052
512, 90508
512, 91222
512, 90610
512, 90406
512, 90814
512, 95064
512, 91426
512, 90406
512, 90372
512, 91562
512, 99450
512, 96254
512, 91290
512, 91460
512, 124134
512, 156230
512, 114954
512, 111282
512, 91732
512, 91834
512, 114240
512, 92616
512, 92412
512, 92548
512, 92242
512, 92276
512, 92072
512, 92174
512, 124950
512, 92004
512, 93738
512, 91664
512, 92276
512, 91868
512, 105876
512, 91936
512, 91868
512, 92480
512, 92004
512, 93602
512, 99756
512, 92990
512, 93092
512, 92684
512, 92208
512, 92344
512, 92106
512, 92752
512, 92888
512, 92174
512, 116518
512, 92514
512, 92004
512, 93636
512, 92412
512, 92208
512, 115328
512, 92446
512, 91970
512, 92174
512, 100300
512, 92548
512, 92820
512, 91664
512, 91732
512, 92548
512, 91562
512, 116416
512, 92242
512, 91664
512, 91664
512, 92310
512, 91766
512, 97308
512, 92208
512, 101830
512, 92242
512, 91970
512, 95642
512, 92140
512, 91902
512, 91732
512, 91936
512, 134878
512, 152898
512, 93772
512, 93194
512, 92480
512, 92412
512, 92344
512, 92514
512, 92072
512, 91664
512, 93466
512, 92208
512, 92140
512, 92072
512, 91732
512, 92310
512, 91766
512, 93772
512, 92208
512, 92888
512, 92412
512, 92582
512, 91970
512, 92242
512, 92446
512, 92344
512, 92038
512, 92616
512, 127262
512, 92276
512, 93262
512, 92446
512, 92820
512, 91834
512, 92718
512, 103462
512, 92208
512, 92616
512, 92854
512, 131512
512, 122196
512, 93364
512, 93058
512, 92038
512, 92174
512, 92752
512, 92650
512, 104482
512, 92480
512, 113356
512, 92004
512, 91834
512, 92242
512, 92446
2048, 394604
2048, 406776
2048, 431732
2048, 395760
2048, 519112
2048, 397188
2048, 397460
2048, 420274
2048, 423776
2048, 422450
2048, 419186
2048, 409904
2048, 410482
2048, 395080
2048, 394876
2048, 395998
2048, 394672
2048, 393822
2048, 396134
2048, 395250
2048, 394094
2048, 394264
2048, 394706
2048, 393924
2048, 395182
2048, 394910
2048, 394162
2048, 394808
2048, 435200
2048, 394570
2048, 394638
2048, 407354
2048, 394774
2048, 394298
2048, 394264
2048, 428808
2048, 393992
2048, 394196
2048, 395352
2048, 395896
2048, 411468
2048, 398140
2048, 394944
2048, 395352
2048, 395012
2048, 394944
2048, 394706
2048, 417248
2048, 396950
2048, 398310
2048, 489090
2048, 451962
2048, 390320
2048, 389946
2048, 423946
2048, 490994
2048, 389062
2048, 541620
2048, 402424
2048, 389606
2048, 389844
2048, 389436
2048, 389300
2048, 412454
2048, 976922
2048, 410822
2048, 389436
2048, 415888
2048, 390048
2048, 390184
2048, 407048
2048, 402730
2048, 427176
2048, 389708
2048, 389198
2048, 415786
2048, 404838
2048, 425714
2048, 390286
2048, 388858
2048, 390796
2048, 441116
2048, 389130
2048, 403818
2048, 414256
2048, 459136
2048, 394264
2048, 409020
2048, 395896
2048, 394672
2048, 394332
2048, 389538
2048, 414902
2048, 389300
2048, 390184
2048, 1012962
2048, 389368
2048, 389470
2048, 388926
2048, 722976
2048, 583950
2048, 408510
2048, 389504
2048, 584834
2048, 1234744
2048, 396882
2048, 389266
2048, 486268
2048, 404906
2048, 389470
2048, 389402
2048, 391442
2048, 391238
2048, 394910
2048, 396066
2048, 412250
2048, 394842
2048, 394332
2048, 396202
2048, 446454
2048, 394910
2048, 395250
2048, 394910
2048, 395828
2048, 395250
2048, 395692
2048, 395318
2048, 395046
2048, 394604
2048, 393584
2048, 395386
2048, 422212
2048, 395284
2048, 422280
2048, 448188
2048, 432514
2048, 447134
2048, 413984
2048, 409020
2048, 389470
2048, 586058
2048, 389946
2048, 635800
2048, 394570
2048, 395522
2048, 494836
2048, 395318
2048, 394638
2048, 468554
2048, 394672
2048, 396066
8192, 1734646
8192, 1838210
8192, 1647164
8192, 1666510
8192, 1400290
8192, 1716218
8192, 1643050
8192, 1679328
8192, 1700476
8192, 1673684
8192, 1677084
8192, 1642268
8192, 1746818
8192, 1927630
8192, 1644410
8192, 1692792
8192, 1676200
8192, 1890094
8192, 1406376
8192, 1666238
8192, 1670046
8192, 1696090
8192, 1835932
8192, 1643322
8192, 1641588
8192, 1749946
8192, 1819816
8192, 1644036
8192, 1728220
8192, 1643186
8192, 1700204
8192, 1642982
8192, 1640772
8192, 1989680
8192, 1797240
8192, 1688440
8192, 1644954
8192, 1720944
8192, 1684190
8192, 1743826
8192, 1649102
8192, 1717612
8192, 1647946
8192, 1684054
8192, 1889244
8192, 1821380
8192, 1679872
8192, 1625268
8192, 1622004
8192, 1761642
8192, 1681606
8192, 1643526
8192, 1752870
8192, 1736958
8192, 1643900
8192, 1643050
