<<<<<<< HEAD
ColorBordes,ASM,512,4764,4764
ColorBordes,ASM,512,4150,4150
ColorBordes,ASM,512,4006,4006
ColorBordes,ASM,512,3990,3990
ColorBordes,ASM,512,3956,3956
ColorBordes,ASM,512,3954,3954
ColorBordes,ASM,512,3947,3947
ColorBordes,ASM,512,3955,3955
ColorBordes,ASM,512,3934,3934
ColorBordes,ASM,512,3978,3978
ColorBordes,ASM,512,3929,3929
ColorBordes,ASM,512,3962,3962
ColorBordes,ASM,512,3952,3952
ColorBordes,ASM,512,3940,3940
ColorBordes,ASM,512,3952,3952
ColorBordes,ASM,512,3946,3946
ColorBordes,ASM,512,3948,3948
ColorBordes,ASM,512,3945,3945
ColorBordes,ASM,512,3948,3948
ColorBordes,ASM,512,3931,3931
ColorBordes,ASM,512,3952,3952
ColorBordes,ASM,512,3949,3949
ColorBordes,ASM,512,3954,3954
ColorBordes,ASM,512,3950,3950
ColorBordes,ASM,512,3963,3963
ColorBordes,ASM,512,3939,3939
ColorBordes,ASM,512,3952,3952
ColorBordes,ASM,512,4037,4037
ColorBordes,ASM,512,3953,3953
ColorBordes,ASM,512,3953,3953
ColorBordes,ASM,512,3954,3954
ColorBordes,ASM,512,3956,3956
ColorBordes,ASM,512,3973,3973
ColorBordes,ASM,512,3953,3953
ColorBordes,ASM,512,3943,3943
ColorBordes,ASM,512,3950,3950
ColorBordes,ASM,512,3952,3952
ColorBordes,ASM,512,3958,3958
ColorBordes,ASM,512,3956,3956
ColorBordes,ASM,512,3958,3958
ColorBordes,ASM,512,3936,3936
ColorBordes,ASM,512,3964,3964
ColorBordes,ASM,512,3952,3952
ColorBordes,ASM,512,3952,3952
ColorBordes,ASM,512,3984,3984
ColorBordes,ASM,512,3954,3954
ColorBordes,ASM,512,4031,4031
ColorBordes,ASM,512,3943,3943
ColorBordes,ASM,512,3978,3978
ColorBordes,ASM,512,3941,3941
ColorBordes,ASM,512,3968,3968
ColorBordes,ASM,512,3917,3917
ColorBordes,ASM,512,3976,3976
ColorBordes,ASM,512,3933,3933
ColorBordes,ASM,512,3943,3943
ColorBordes,ASM,512,3934,3934
ColorBordes,ASM,512,3968,3968
ColorBordes,ASM,512,3970,3970
ColorBordes,ASM,512,3960,3960
ColorBordes,ASM,512,3952,3952
ColorBordes,ASM,512,3958,3958
ColorBordes,ASM,512,3955,3955
ColorBordes,ASM,512,3935,3935
ColorBordes,ASM,512,3953,3953
ColorBordes,ASM,512,3947,3947
ColorBordes,ASM,512,3950,3950
ColorBordes,ASM,512,3952,3952
ColorBordes,ASM,512,3956,3956
ColorBordes,ASM,512,3952,3952
ColorBordes,ASM,512,3939,3939
ColorBordes,ASM,512,3956,3956
ColorBordes,ASM,512,3951,3951
ColorBordes,ASM,512,3944,3944
